priority,score,table_name,alias_table_name,owner,task_owner,table_rows,data_length,column_count,table_model,primary_key,partition_key,partition_count,tablet_count,task_count,latest_task_code,latest_task_name,latest_task_instance_time,latest_task_influence_num,downstream_count,sql_query_count,sql_last_time,resource_ref_count,collection_count,report_item_count,project_count,persist_object_count,persist_table_refs,unused_days,data_warehouse_layering,asset_class,suggested_rules,evidence
P1,47.95,ud_3418004512502203_n23pddsjqx,2.3拼多多数据清洗,包彦,陶林强,969324.0,111216458.0,64,PRIMARY_KEYS,`__id`,,1,4,1,vTeCxTA2tz,2.2拼多多数据清洗-2.3拼多多数据清洗【刷新】,2026-07-09 13:47:37,969324.0,39.0,154,2026-07-09 13:47:33,1,29,0,3,0,0,0.0,不规范命名,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 pay_date 及时；主键 `__id` 重复检查；金额/费用字段非负与异常极值；推广费/投放指标非负与日期完整性；商品编码/名称关键字段空值；店铺标识关键字段空值,被 3 个分析项目使用；有关联产出任务 1 个；任务下游数量 39；SQL 审计命中 154 次；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个；字段数 64
P1,47.52,ods_api_jstqm_refund_info_f_ss,ODS_退货退款信息表_实时(聚水潭奇门API),管理员,管理员,3373440.0,2234362672.0,37,PRIMARY_KEYS,`__id`,,1,16,1,BxO04KZGrR,ods_api_jstqm_refund_info_f_ss【EtlDevelop任务】,2026-07-09 02:14:29,3373440.0,2.0,7,2026-07-09 02:13:49,1,7,0,7,0,0,0.0,ods,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 as_date 及时；主键 `__id` 重复检查；金额/费用字段非负与异常极值；退款/售后金额与数量范围；店铺标识关键字段空值；原始 API 记录落地完整性,被 7 个分析项目使用；有关联产出任务 1 个；任务下游数量 2；SQL 审计命中 7 次；资源关系引用 1 次；存在 owner/任务负责人证据；百万级表行数约 3373440；存储统计超过 1GB；有分区 1 个
P1,46.0,ods_api_jstqm_archive_refund_info_du,ODS_退货退款归档信息表(聚水潭奇门API),管理员,管理员,2406494.0,1900289882.0,54,PRIMARY_KEYS,"`dt`, `__id`",`dt`,721,1442,2,SkOGv7pyrT,ODS_退货退款归档信息表(聚水潭奇门API)【连接器】【可以手动执行】time,,0.0,2.0,0,,1,3,0,3,0,0,0.0,ods,共享数据,"表级行数非零；表级行数 7/30 天波动；最新分区 `dt` 非空/及时；主键 `dt`, `__id` 重复检查；金额/费用字段非负与异常极值；退款/售后金额与数量范围；店铺标识关键字段空值；原始 API 记录落地完整性",被 3 个分析项目使用；有关联产出任务 2 个；任务下游数量 2；资源关系引用 1 次；存在 owner/任务负责人证据；百万级表行数约 2406494；存储统计超过 1GB；分区数 721；字段数 54
P1,46.0,ods_api_jstqm_refund_info_du,ODS_退货退款信息表(聚水潭奇门API),管理员,管理员,4448609.0,2313072038.0,54,PRIMARY_KEYS,"`dt`, `__id`",`dt`,920,1840,2,JOg5nfEKhw,ODS_退货退款信息表(聚水潭奇门API)【连接器】[不能手动补数据],2026-07-09 02:12:52,41595.0,1.0,0,,1,4,0,4,0,0,0.0,ods,共享数据,"表级行数非零；表级行数 7/30 天波动；最新分区 `dt` 非空/及时；主键 `dt`, `__id` 重复检查；金额/费用字段非负与异常极值；退款/售后金额与数量范围；店铺标识关键字段空值；原始 API 记录落地完整性",被 4 个分析项目使用；有关联产出任务 2 个；任务下游数量 1；资源关系引用 1 次；存在 owner/任务负责人证据；百万级表行数约 4448609；存储统计超过 1GB；分区数 920；字段数 54
P1,45.98,ud_3418004512502203_n1gygddxqb,1.各员工钉钉详情表,包彦,陶林强,615.0,32854.0,3,PRIMARY_KEYS,`__id`,,1,4,1,oi6J9yuQH8,钉钉用户信息表-1.各员工钉钉详情表【刷新】,2026-07-09 02:32:21,615.0,9.0,98,2026-07-09 02:32:20,1,9,0,9,0,0,0.0,不规范命名,共享数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查,被 9 个分析项目使用；有关联产出任务 1 个；任务下游数量 9；SQL 审计命中 98 次；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P1,45.98,ud_3418004512502203_n2tmxjyfjs,2天猫小件运费计算,包彦,陶林强,17400374.0,797953272.0,14,PRIMARY_KEYS,`__id`,,1,4,1,Mf8ehtjj3D,1.5 std_天猫小件运费计算-2天猫小件运费计算【刷新】,2026-07-09 07:15:52,17400374.0,2.0,98,2026-07-09 07:15:51,1,1,0,1,0,0,0.0,不规范命名,共享数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查,被 1 个分析项目使用；有关联产出任务 1 个；任务下游数量 2；SQL 审计命中 98 次；资源关系引用 1 次；存在 owner/任务负责人证据；大表行数约 17400374；有分区 1 个
P1,45.75,ud_5179579576634064_tmrbgptzb,天猫日报各平台总表,包彦,李梦丽,1452873.0,107545876.0,30,PRIMARY_KEYS,`__id`,,1,4,1,M5aau77hxO,1.1各平数据整合-天猫日报各平台总表【刷新】,2026-07-09 14:09:42,1452873.0,7.0,140,2026-07-09 14:09:41,1,0,0,0,0,0,0.0,不规范命名,共享数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查；商品编码/名称关键字段空值,有关联产出任务 1 个；任务下游数量 7；SQL 审计命中 140 次；资源关系引用 1 次；存在 owner/任务负责人证据；百万级表行数约 1452873；有分区 1 个
P1,45.52,ud_3418004512502203_n3jdzyhjzzhb,3.京东自营和京造综合表,包彦,陶林强,65696.0,6387699.0,62,PRIMARY_KEYS,`__id`,,1,4,1,7lAvjA2Tc5,3.DWD京东自营和京造销售流量推广数据综合表-3.京东自营和京造综合表【刷新】,2026-07-09 13:39:28,65696.0,26.0,126,2026-07-09 13:39:24,1,21,0,1,0,0,0.0,不规范命名,共享数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查；商品编码/名称关键字段空值,被 1 个分析项目使用；有关联产出任务 1 个；任务下游数量 26；SQL 审计命中 126 次；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个；字段数 62
P1,45.47,ud_3418004512502203_n21zxzhb,2.1滞销综合表,包彦,陶林强,17018.0,3343048.0,74,PRIMARY_KEYS,`__id`,,1,4,1,R2sTanhMyz,2.滞销预警分析-2.1滞销综合表【刷新】,2026-07-09 13:04:00,17018.0,22.0,196,2026-07-09 13:03:57,1,1,0,0,0,0,0.0,不规范命名,共享数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查；金额/费用字段非负与异常极值；商品编码/名称关键字段空值,有关联产出任务 1 个；任务下游数量 22；SQL 审计命中 196 次；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个；字段数 74
P1,45,beifen,单表处理,管理员,管理员,10060167.0,11163167479.0,58,PRIMARY_KEYS,`__id`,,1,16,1,8D6DwC4mZ8,未命名分析-2025-07-14 18:47:09-单表处理【刷新】,,0.0,0.0,0,,1,0,0,0,0,0,0.0,不规范命名,我的数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 consign_time 及时；主键 `__id` 重复检查；金额/费用字段非负与异常极值；推广费/投放指标非负与日期完整性；店铺标识关键字段空值；原始 API 记录落地完整性,有关联产出任务 1 个；资源关系引用 1 次；存在 owner/任务负责人证据；大表行数约 10060167；存储统计超过 10GB；有分区 1 个；字段数 58
P1,45,ods_api_jstqm_archive_sale_outstock_info_f,ODS_销售出库归档信息表(聚水潭奇门API),管理员,管理员,26980451.0,17910441561.0,64,PRIMARY_KEYS,`__id`,,1,16,1,i7O8p0w10i,ods_api_jstqm_archive_sale_outstock_info_f【EtlDevelop任务】,,0.0,0.0,0,,1,0,0,0,0,0,85.0,ods,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 modified 及时；主键 `__id` 重复检查；金额/费用字段非负与异常极值；推广费/投放指标非负与日期完整性；店铺标识关键字段空值；原始 API 记录落地完整性,有关联产出任务 1 个；资源关系引用 1 次；存在 owner/任务负责人证据；大表行数约 26980451；存储统计超过 10GB；有分区 1 个；字段数 64
P1,44.95,ud_3418004512502203_n15pddxjkdyf,1.5拼多多小件快递运费,包彦,陶林强,5239048.0,260981719.0,10,PRIMARY_KEYS,`__id`,,1,4,1,Daui5ReOky,"1.5,拼多多运费计算-1.5拼多多小件快递运费【刷新】",2026-07-09 13:40:20,5239048.0,3.0,154,2026-07-09 13:40:19,1,3,0,3,0,0,0.0,不规范命名,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 pay_date 及时；主键 `__id` 重复检查,被 3 个分析项目使用；有关联产出任务 1 个；任务下游数量 3；SQL 审计命中 154 次；资源关系引用 1 次；存在 owner/任务负责人证据；百万级表行数约 5239048；有分区 1 个
P1,44.52,ods_api_jstbz_refund_info_f,ODS_退货退款信息表(聚水潭标准API),管理员,管理员,1259774.0,1349108920.0,51,PRIMARY_KEYS,`__id`,,1,16,1,oRqCQbIHGL,ods_api_jstbz_refund_info_f【EtlDevelop任务】,2026-07-09 02:28:08,1259774.0,0.0,7,2026-07-09 02:27:33,1,2,0,2,0,0,0.0,ods,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 as_date 及时；主键 `__id` 重复检查；金额/费用字段非负与异常极值；退款/售后金额与数量范围；店铺标识关键字段空值；原始 API 记录落地完整性,被 2 个分析项目使用；有关联产出任务 1 个；SQL 审计命中 7 次；资源关系引用 1 次；存在 owner/任务负责人证据；百万级表行数约 1259774；存储统计超过 1GB；有分区 1 个；字段数 51
P1,44.52,ods_api_jstbz_sale_order_info_f,ODS_销售订单信息表(聚水潭标准API),管理员,管理员,2844531.0,4114578731.0,80,PRIMARY_KEYS,`__id`,,1,16,1,WjArJuBmdZ,ods_api_jstbz_sale_order_info_f【EtlDevelop任务】,2026-07-09 02:38:43,2844531.0,0.0,7,2026-07-09 02:36:54,1,2,0,2,0,0,0.0,ods,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 send_date 及时；主键 `__id` 重复检查；金额/费用字段非负与异常极值；推广费/投放指标非负与日期完整性；商品编码/名称关键字段空值；店铺标识关键字段空值；原始 API 记录落地完整性,被 2 个分析项目使用；有关联产出任务 1 个；SQL 审计命中 7 次；资源关系引用 1 次；存在 owner/任务负责人证据；百万级表行数约 2844531；存储统计超过 1GB；有分区 1 个；字段数 80
P1,44.52,ods_api_jstbz_suite_product_info_f,ODS_组合商品信息表(聚水潭标准API),管理员,管理员,11376.0,5165392.0,23,PRIMARY_KEYS,`__id`,,1,16,1,Qoa4SEgNmZ,ods_api_jstbz_suite_product_info_f【EtlDevelop任务】,2026-07-09 01:00:27,11376.0,17.0,7,2026-07-09 01:00:26,1,13,0,13,0,0,0.0,ods,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 modified 及时；主键 `__id` 重复检查；金额/费用字段非负与异常极值；商品编码/名称关键字段空值；店铺标识关键字段空值；原始 API 记录落地完整性,被 13 个分析项目使用；有关联产出任务 1 个；任务下游数量 17；SQL 审计命中 7 次；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P1,44.52,std_data_government_meta_table,数据治理元数据_表,管理员,管理员,1026645.0,83631561.0,22,PRIMARY_KEYS,"`calculated_date`, `__id`",`calculated_date`,31,62,1,91aaKMI1AE,魔方数据治理（勿动）_数据治理元数据_表【EtlDevelop任务】,2026-07-09 00:08:10,1059913.0,26.0,7,2026-07-09 00:08:09,1,20,0,0,0,0,28.0,std,共享数据,"表级行数非零；表级行数 7/30 天波动；最新分区 `calculated_date` 非空/及时；主键 `calculated_date`, `__id` 重复检查；推广费/投放指标非负与日期完整性",有关联产出任务 1 个；任务下游数量 26；SQL 审计命中 7 次；资源关系引用 1 次；存在 owner/任务负责人证据；百万级表行数约 1026645；有分区 31 个
P1,44.24,ud_3418004512502203_sxssjqx,STD_抖音_订单销售明细,包彦,陶林强,824838.0,517256717.0,84,PRIMARY_KEYS,`__id`,,1,4,1,5aMpRAhBmy,1.1 STD_抖音销售清洗表-STD_销售数据清洗【刷新】,2026-07-09 05:34:27,824838.0,7.0,280,2026-07-09 05:34:27,1,3,0,3,0,0,0.0,不规范命名,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 create_time 及时；主键 `__id` 重复检查；金额/费用字段非负与异常极值；推广费/投放指标非负与日期完整性；商品编码/名称关键字段空值；店铺标识关键字段空值,被 3 个分析项目使用；有关联产出任务 1 个；任务下游数量 7；SQL 审计命中 280 次；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个；字段数 84
P1,43.75,ud_3418004512502203_tmpddjdpkdyf,天猫、拼多多、京东pop快递运费,包彦,陶林强,493906.0,43437904.0,10,PRIMARY_KEYS,`__id`,,1,4,1,f9Konlb2Nb,std_大件正向运费数据清洗-天猫、拼多多、京东pop快递运费【刷新】,2026-07-09 13:37:13,493906.0,10.0,140,2026-07-09 13:37:13,1,5,0,5,0,0,0.0,不规范命名,共享数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查,被 5 个分析项目使用；有关联产出任务 1 个；任务下游数量 10；SQL 审计命中 140 次；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P1,43.65,ud_3418004512502203_n21xhsztsjkb,2.1小红书整体数据宽表,包彦,陶林强,971483.0,138310694.0,62,PRIMARY_KEYS,`__id`,,1,4,1,aA4cd7zxkX,2.1小红书蒲公英和小红书笔记相关数据汇总-2.1小红书整体数据宽表【刷新】,2026-07-08 15:03:36,967075.0,25.0,84,2026-07-08 15:03:32,1,17,0,0,0,0,0.0,不规范命名,共享数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查,有关联产出任务 1 个；任务下游数量 25；SQL 审计命中 84 次；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个；字段数 62
P1,43.52,bwd_api_tb_wxtwjb_area_report_info_f,BWD_地域报告信息表(淘宝万相台无界API),包彦,管理员,63603061.0,2788066453.0,31,PRIMARY_KEYS,`__id`,,1,16,1,pFe2fzpaxI,bwd_api_tb_wxtwjb_area_report_info_f【EtlDevelop任务】,2026-07-09 09:45:38,63603061.0,0.0,7,2026-07-09 09:21:35,1,0,0,0,0,0,85.0,bwd,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 thedate 及时；主键 `__id` 重复检查；金额/费用字段非负与异常极值；推广费/投放指标非负与日期完整性；店铺标识关键字段空值；原始 API 记录落地完整性,有关联产出任务 1 个；SQL 审计命中 7 次；资源关系引用 1 次；存在 owner/任务负责人证据；大表行数约 63603061；存储统计超过 1GB；有分区 1 个
P1,43.52,ods_api_jstbz_logistic_order_info_f,ODS_物流发货信息表(聚水潭标准API),管理员,管理员,18282103.0,7546017448.0,20,PRIMARY_KEYS,`__id`,,1,16,1,NoQf5uVzGa,ods_api_jstbz_logistic_order_info_f【EtlDevelop任务】,2026-07-09 04:08:02,18282103.0,0.0,7,2026-07-09 04:05:43,1,0,0,0,0,0,0.0,ods,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 send_date 及时；主键 `__id` 重复检查；金额/费用字段非负与异常极值；退款/售后金额与数量范围；店铺标识关键字段空值；原始 API 记录落地完整性,有关联产出任务 1 个；SQL 审计命中 7 次；资源关系引用 1 次；存在 owner/任务负责人证据；大表行数约 18282103；存储统计超过 1GB；有分区 1 个
P1,43.52,ods_api_jstbz_stock_info_df,ODS_库存信息表(聚水潭标准API),管理员,管理员,12405451.0,2431891773.0,22,PRIMARY_KEYS,"`dt`, `__id`",`dt`,218,436,1,A4M9IPDocn,ODS(聚水潭标准API原始层)_ods_api_jstbz_stock_info_df【EtlDevelop任务】,2026-07-09 02:08:31,12405451.0,0.0,7,2026-07-09 02:08:29,1,0,0,0,0,0,27.0,ods,共享数据,"表级行数非零；表级行数 7/30 天波动；最新分区 `dt` 非空/及时；主键 `dt`, `__id` 重复检查；商品编码/名称关键字段空值；原始 API 记录落地完整性",有关联产出任务 1 个；SQL 审计命中 7 次；资源关系引用 1 次；存在 owner/任务负责人证据；大表行数约 12405451；存储统计超过 1GB；有分区 218 个
P1,43.52,std_api_jstbz_whs_outstock_detail_f,STD_出库单明细表(聚水潭标准API),管理员,管理员,20583203.0,2254370101.0,36,PRIMARY_KEYS,`__id`,,1,16,1,E08uLmDcZX,std_api_jstbz_whs_outstock_detail_f【EtlDevelop任务】,2026-07-09 03:15:23,20583203.0,0.0,7,2026-07-09 03:10:27,1,0,0,0,0,0,85.0,std,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 outstock_time 及时；主键 `__id` 重复检查；金额/费用字段非负与异常极值；商品编码/名称关键字段空值；原始 API 记录落地完整性,有关联产出任务 1 个；SQL 审计命中 7 次；资源关系引用 1 次；存在 owner/任务负责人证据；大表行数约 20583203；存储统计超过 1GB；有分区 1 个
